uniqser,Date,RansomWare,Malware,DoS,Hacking,Impersonation,Phishing,UnauthorisedAccess,UnauthorisedAccessExternal,Other,UnauthorisedAccessTudents,MiTM,AccountTakeOver
11689,2022-01-01 00:00:00,,,,,,,,,,,,
11695,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
11698,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,,,,Unauthorised listening into video conferences or instant messaging,
11699,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11700,2022-01-01 00:00:00,,,,,,,,,,,,
11701,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11702,2022-01-01 00:00:00,,,,,,,,,,,,
11703,2022-01-01 00:00:00,,,,,,,,,,,,
11707,2022-01-01 00:00:00,,,,,,,,,,,,
11709,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11710,2022-01-01 00:00:00,,,,,,,,,,,,
11711,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11713,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,,,,,,
11714,2022-01-01 00:00:00,,,,,,,,,,,,
11717,2022-01-01 00:00:00,,,,,,,,,,,,
11720,2022-01-01 00:00:00,,,,,,,,,,,,
11725,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,Any other types of cyber security breaches or attacks,,Unauthorised listening into video conferences or instant messaging,
11726,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11727,2022-01-01 00:00:00,,,,,,,,,,,,
11729,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,,,,,,,
11730,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11731,2022-01-01 00:00:00,,,,,,,,,,,,
11732,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11733,2022-01-01 00:00:00,,,,,,,,,,,,
11734,2022-01-01 00:00:00,,,,,,,,,,Unauthorised accessing of files or networks by students,,
11736,2022-01-01 00:00:00,,,,,,,,,,,,
11742,2022-01-01 00:00:00,,,,,,,,,,,,
11750,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11751,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,Unauthorised accessing of files or networks by students,Unauthorised listening into video conferences or instant messaging,
11752,2022-01-01 00:00:00,,,,,,,,,,,,
11756,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11762,2022-01-01 00:00:00,Computers becoming infected with ransomware,,,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",Unauthorised accessing of files or network by people outside your organisation,Any other types of cyber security breaches or attacks,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
11763,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11772,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11777,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,Unauthorised accessing of files or networks by students,,
11781,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,,,,,,,
11782,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11783,2022-01-01 00:00:00,Computers becoming infected with ransomware,,,,,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,,,Unauthorised listening into video conferences or instant messaging,
11784,2022-01-01 00:00:00,,,,,,,,,,,,
11786,2022-01-01 00:00:00,,,,,,,,,,,,
11789,2022-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
11791,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11792,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11795,2022-01-01 00:00:00,,,,,,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,Unauthorised listening into video conferences or instant messaging,
11798,2022-01-01 00:00:00,,,,,,,,,,,,
11804,2022-01-01 00:00:00,,,,,,,,,,,,
11806,2022-01-01 00:00:00,,,,,,,,,,,,
11807,2022-01-01 00:00:00,,,,,,,,,,,,
11812,2022-01-01 00:00:00,,,,,,,,,,,,
11818,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11820,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11821,2022-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
11827,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11828,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,,,,,,
11829,2022-01-01 00:00:00,,,,,,,,,,,,
11830,2022-01-01 00:00:00,,,,,,,,,,,,
11835,2022-01-01 00:00:00,,,,,,,,,,,,
11845,2022-01-01 00:00:00,,,,,,,,,,,,
11846,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11848,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
11853,2022-01-01 00:00:00,,,,,,,,,,,,
11854,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11857,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,,,,,,,
11858,2022-01-01 00:00:00,,,,,,,,,,,,
11862,2022-01-01 00:00:00,,,,,,,,,Any other types of cyber security breaches or attacks,,,
11864,2022-01-01 00:00:00,,,Denial of service attacks,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",Unauthorised accessing of files or network by people outside your organisation,Any other types of cyber security breaches or attacks,Unauthorised accessing of files or networks by students,Unauthorised listening into video conferences or instant messaging,"Takeovers or attempts to take over your website, social media accounts or email accounts"
11865,2022-01-01 00:00:00,,,,,,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
11866,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11867,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11873,2022-01-01 00:00:00,,,,,,,,,,,,
11874,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
11875,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11893,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
11896,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12020,2022-01-01 00:00:00,,,,,,,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
12079,2022-01-01 00:00:00,,,,,,,,,,,,
12080,2022-01-01 00:00:00,,,,,,,,,,,,
12081,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12082,2022-01-01 00:00:00,,,,,,,,,,,,
12083,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12084,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,,,,Unauthorised accessing of files or networks by students,,
12085,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,Unauthorised listening into video conferences or instant messaging,
12086,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12087,2022-01-01 00:00:00,,,,,,,,,,,,
12088,2022-01-01 00:00:00,,,,,,,,,,,,
12089,2022-01-01 00:00:00,,,,,,,,,,,,
12090,2022-01-01 00:00:00,,,,,,,,,,,,
12091,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12093,2022-01-01 00:00:00,,,,,,,,,,,,
12094,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12096,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12097,2022-01-01 00:00:00,,,,,,,,,,,,
12098,2022-01-01 00:00:00,,,,,,,,,,,,
12104,2022-01-01 00:00:00,,,,,,,,,,,,
12105,2022-01-01 00:00:00,,,,,,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,,,,
12106,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12107,2022-01-01 00:00:00,,,,,,,,,,,,
12108,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12112,2022-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,,,Phishing attacks,,,,,,
12113,2022-01-01 00:00:00,,,,Hacking or attempted hacking of online bank accounts,,Phishing attacks,,,,,,
12114,2022-01-01 00:00:00,,,,,,,,,,,,
12115,2022-01-01 00:00:00,,,,,,,,,,,,
12116,2022-01-01 00:00:00,,,,,,,,,,,,
12118,2022-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
12120,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,Any other types of cyber security breaches or attacks,,Unauthorised listening into video conferences or instant messaging,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12124,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12126,2022-01-01 00:00:00,,,,,,,,,,,,
12132,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12134,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,Unauthorised accessing of files or networks by students,,
12135,2022-01-01 00:00:00,,,,,,,,,,,,
12136,2022-01-01 00:00:00,,,,,,,,,,,,
12147,2022-01-01 00:00:00,,,,,,,,,,,,
12153,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12156,2022-01-01 00:00:00,Computers becoming infected with ransomware,,,,,Phishing attacks,,,,,,
12162,2022-01-01 00:00:00,,,,,,,,,,,,
12165,2022-01-01 00:00:00,,,,,,,,,,,,
12169,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12176,2022-01-01 00:00:00,,,,,,,,,,,,
12178,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12179,2022-01-01 00:00:00,,,,,,,,,,,,
12181,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12182,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12184,2022-01-01 00:00:00,,,Denial of service attacks,,,,,,,,,
12185,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12187,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12190,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12193,2022-01-01 00:00:00,,,,,,,,,,,,
12202,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12203,2022-01-01 00:00:00,,,,,,,,,,,,
12219,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12228,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",Unauthorised accessing of files or network by people outside your organisation,,,,
12250,2022-01-01 00:00:00,,,,,,,,,,,,
12252,2022-01-01 00:00:00,,,,,,,,,,,,
12253,2022-01-01 00:00:00,,,,,,,,,,,,
12255,2022-01-01 00:00:00,,,,,,,,,,,,
12256,2022-01-01 00:00:00,,,,,,,,,,,,
12257,2022-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
12258,2022-01-01 00:00:00,,,,,,,,,,,,
12259,2022-01-01 00:00:00,,,,,,,,,,Unauthorised accessing of files or networks by students,,
12260,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12261,2022-01-01 00:00:00,,,,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
12262,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12263,2022-01-01 00:00:00,,,,,,,,,,,,
12264,2022-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
12265,2022-01-01 00:00:00,,,,,,,,,,,,
12266,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
12267,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,Unauthorised accessing of files or networks by students,,
12269,2022-01-01 00:00:00,,,,,,,,,,,,
12271,2022-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
12274,2022-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12279,2022-01-01 00:00:00,,,,,,Phishing attacks,,,,,,"Takeovers or attempts to take over your website, social media accounts or email accounts"
12283,2022-01-01 00:00:00,,,,,,,,,,,,
12287,2022-01-01 00:00:00,,,,,,,,,,,,
